ID_Venta;Fecha_Venta;Provincia;Tipo_Comprador;Tipo_Empresa;Vehiculo_Nuevo;Marca;Tipo_Vehiculo;Kilometraje;Precio_USD;Valor_Dolar;Modelo_Vehiculo;Consumo_Litros_100km;Costo_Mantenimiento_Anual;Color
195;11/6/2022;Tucuman;Empresa;Produccion;No;Nissan;SUV;113436;67080,97677;109,7508443;2011;21,50873481;3559,620335;Negro
196;14/10/2023;Cordoba;Particular;NA;SI;Chevrolet;Moto;0;67055,0461;178,8431475;2023;13,28210894;2932,044918;Negro
197;4/5/2022;Santa Fe;Particular;NA;No;Chevrolet;Camioneta;209043;101382,8572;164,9124702;2011;5,020088952;4672,783733;Negro
198;17/8/2022;Cordoba;Particular;NA;No;Volkswagen;Camioneta;218160;103735,324;137,8521658;2011;23,21679163;2814,403105;Negro
199;28/5/2023;Buenos Aires;Particular;NA;No;Toyota;Camioneta;200585;93687,06748;135,7223073;2010;9,438151781;1401,837988;Negro
200;1/1/2022;Cordoba;Particular;NA;No;Mercedes-Benz;Auto;34162;32347,2757;187,8717815;2011;9,344482485;3385,06985;Negro
201;22/3/2022;Buenos Aires;Empresa;Construccion;No;Mercedes-Benz;Auto;267840;33648,26569;143,0831412;2011;23,69039629;4753,242841;Negro
202;20/9/2023;Buenos Aires;Particular;NA;No;Chevrolet;Auto;274956;78167,87159;145,0122597;2010;17,44045115;4596,926128;Negro
203;17/5/2022;Cordoba;Empresa;;SI;Toyota;Auto;0;47779,44316;100,206884;2022;19,054732;1927,369825;Negro
204;24/10/2022;Cordoba;Particular;NA;SI;Toyota;Trafic;0;52658,90291;138,7671156;2022;12,96115302;2552,776557;Negro
205;24/9/2023;Cordoba;Particular;NA;No;Toyota;Camioneta;192145;25038,35121;165,5072427;2010;8,763980084;4710,562527;Negro
206;28/6/2023;Entre Rios;Particular;NA;SI;Mercedes-Benz;Auto;0;61698,36427;118,4243019;2023;23,62395471;3651,434441;Negro
207;23/5/2023;Buenos Aires;Empresa;Comercial;No;Chevrolet;Trafic;231380;78845,93121;122,2968951;2012;10,24672889;2277,174955;Negro
208;26/11/2023;Salta;Particular;NA;No;Toyota;Camion;18106;29334,70627;111,5681025;2012;24,92592908;4835,2314;Negro
209;28/2/2023;Tucuman;Particular;NA;No;Chevrolet;Trafic;213509;34889,66388;158,2996481;2012;16,593298;4747,782393;Negro
210;14/9/2023;Cordoba;Particular;NA;SI;Renault;Camioneta;0;66859,51417;145,275195;2023;13,54121021;651,5556458;Negro
211;12/11/2022;Mendoza;Particular;NA;SI;Toyota;Auto;0;67074,74412;140,5288218;2022;5,884495709;3299,771249;Negro
212;9/2/2022;Santa Fe;Particular;NA;No;Renault;Auto;46397;18050,84848;176,564179;2011;11,18720162;1223,780205;Negro
213;16/8/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Trafic;88984;23806,44972;142,8130129;2011;9,911068754;4916,221613;Negro
214;14/4/2023;Santa Fe;Particular;NA;No;Nissan;Auto;142930;55362,04275;127,0304759;2012;14,87181296;3317,929368;Negro
215;10/2/2022;Santa Fe;Particular;NA;No;Toyota;Moto;211131;55909,96969;103,5246381;2011;11,79208541;1012,780031;Negro
216;7/5/2022;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Auto;0;53150,87228;189,2371923;2022;23,81894503;3842,053705;Negro
217;21/8/2022;Mendoza;Particular;NA;SI;Toyota;Trafic;0;67140,85968;115,4171063;2022;7,185332579;953,6749105;Negro
218;22/1/2023;Santa Fe;Empresa;Comercial;No;Mercedes-Benz;Camioneta;292713;40586,812;154,2885069;2012;18,09710242;4973,96921;Negro
219;17/2/2022;Santa Fe;Empresa;Transporte;No;Nissan;Auto;87355;24296,47497;146,7842563;2012;9,141990346;4714,014958;Negro
220;25/9/2023;Buenos Aires;Empresa;Servicios;No;Renault;Auto;38301;49459,10791;130,337222;2012;7,111361454;4131,846773;Negro
221;5/12/2022;Cordoba;Particular;NA;No;Renault;Auto;120719;16872,19807;149,0806902;2012;7,129358479;2281,162428;Negro
222;27/1/2023;Santa Fe;Empresa;Produccion;SI;Toyota;Auto;0;79899,3317;138,9228147;2023;8,239162821;4757,083599;Negro
223;21/12/2022;Santa Fe;Particular;NA;SI;Fiat;Camioneta;0;118447,1302;156,5056757;2022;13,67388488;3511,357567;Negro
224;18/11/2023;Mendoza;Particular;NA;No;Chevrolet;Camioneta;230346;70347,69024;199,3515108;2012;17,59454188;1339,903633;Negro
225;24/7/2022;Buenos Aires;Particular;NA;No;Volkswagen;Camioneta;65834;104657,173;117,3565017;2012;7,357106391;4226,920265;Negro
226;13/7/2022;Mendoza;Particular;NA;No;Chevrolet;Camioneta;283343;22032,5344;151,1370954;2012;9,450979559;3833,804224;Negro
227;25/4/2023;Buenos Aires;Empresa;;No;Mercedes-Benz;Auto;38890;73700,49952;125,3726151;2012;13,39470926;2845,328824;Negro
228;3/7/2022;Buenos Aires;Particular;NA;SI;Toyota;Trafic;0;95611,88485;153,3615127;2022;9,515958493;4755,128595;Negro
229;17/4/2023;Santa Fe;Particular;NA;No;Ford;Camioneta;281517;114865,0176;193,7588748;2012;22,38109604;3322,990298;Negro
230;23/6/2023;Mendoza;Particular;NA;No;Mercedes-Benz;Auto;297478;70750,74194;192,9612808;2014;13,75633238;2775,459951;Negro
231;22/11/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Auto;267198;73320,95843;141,8395465;2014;9,485474919;2979,388579;Negro
232;30/8/2022;Salta;Particular;NA;SI;Toyota;Camion;0;91597,39528;186,5327729;2022;21,6894235;3351,011757;Negro
233;11/7/2022;Santa Fe;Particular;NA;No;Ford;Auto;58708;48158,6274;134,1045225;2012;16,73030931;2218,456882;Negro
234;27/10/2023;Buenos Aires;Particular;NA;SI;Chevrolet;Auto;0;17483,69459;104,34359;2023;17,3462479;903,1968101;Negro
235;23/10/2022;Salta;Particular;NA;No;Chevrolet;Camioneta;149511;49351,89144;173,0361667;2012;13,19410286;1816,064813;Negro
236;20/9/2023;Mendoza;Particular;NA;No;Volkswagen;Camion;87683;61325,20622;135,6877801;2014;19,10734612;1949,656561;Negro
237;12/3/2022;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Camioneta;0;63922,17544;161,0718617;2022;6,433094104;4918,005;Negro
238;26/9/2023;Santa Fe;Particular;NA;No;Ford;Auto;37619;60978,59288;103,3733918;2014;9,04583523;982,4510759;Negro
239;14/5/2022;Buenos Aires;Particular;NA;No;Volkswagen;Moto;203152;24104,99746;157,7525577;2012;9,620777975;3701,456259;Negro
240;4/9/2023;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Trafic;0;93410,59078;135,4311291;2023;10,05152212;4955,651432;Negro
241;17/10/2023;Mendoza;Particular;NA;No;Volkswagen;Auto;205637;58354,16124;197,5530308;2014;12,0509682;1010,880113;Negro
242;9/6/2023;Mendoza;Particular;NA;No;Fiat;Auto;251525;17884,2712;109,4134725;2014;14,50966893;4965,811874;Negro
243;16/6/2023;Misiones;Empresa;Servicios;No;Renault;Camioneta;65125;54125,54427;124,352922;2014;6,825511475;2767,602127;Negro
244;13/1/2022;Buenos Aires;Particular;NA;SI;Toyota;Camion;0;104630,1569;145,3490773;2022;9,329387607;2952,269893;Negro
245;3/1/2022;Buenos Aires;Empresa;Construccion;SI;Toyota;Trafic;0;63450,40769;169,4350852;2022;18,81139644;2162,683872;Negro
246;25/6/2022;Buenos Aires;Empresa;Transporte;No;Fiat;SUV;100542;63731,77046;133,9291432;2012;12,7498869;2432,128842;Negro
247;27/12/2023;Santa Fe;Particular;NA;No;Renault;Auto;60756;42486,99848;195,6641594;2014;10,13842203;3515,919546;Negro
248;22/7/2022;Mendoza;Particular;NA;No;Toyota;Auto;253105;66274,23818;176,3944053;2012;9,580135769;4446,544168;Negro
249;19/7/2023;Buenos Aires;Particular;NA;No;Volkswagen;Auto;161745;56615,84974;183,2050446;2022;22,29915777;3622,32127;Negro
250;9/4/2022;Santa Fe;Particular;NA;No;Chevrolet;Auto;268913;8185,19512;151,8324346;2012;11,51340487;1399,952009;Negro
251;25/3/2023;Cordoba;Particular;NA;No;Mercedes-Benz;Auto;28309;78829,85762;114,054137;2022;7,678180492;1635,058711;Negro
252;31/8/2022;Buenos Aires;Particular;NA;SI;Ford;Camion;0;22668,28833;122,7218613;2022;12,07958823;2294,385887;Negro
253;28/3/2022;Buenos Aires;Particular;NA;No;Nissan;Camioneta;43524;98421,35426;103,184234;2012;12,8020143;583,0081872;Negro
254;27/10/2022;Santa Fe;Particular;NA;No;Fiat;Camioneta;9786;50208,10299;115,1311387;2012;22,25194297;2292,556099;Negro
255;17/1/2023;Buenos Aires;Particular;NA;No;Chevrolet;Auto;26568;42931,06725;177,7156609;2022;14,33210248;1037,861425;Negro
256;2/8/2022;Tucuman;Particular;NA;No;Toyota;Auto;225231;64892,90415;143,7444383;2012;17,3677039;3537,629195;Negro
257;26/4/2022;Mendoza;Empresa;Transporte;No;Chevrolet;Auto;89976;35975,44038;199,4749067;2012;17,91842412;585,8564552;Negro
258;16/3/2022;Santa Fe;Empresa;Transporte;No;Chevrolet;Camioneta;115624;77143,34277;113,2918401;2012;6,100244604;526,6849476;Negro
259;19/8/2023;Buenos Aires;Particular;NA;SI;Volkswagen;Auto;0;31345,14901;173,0152842;2023;17,96762319;1281,432358;Negro
260;14/10/2022;Santa Fe;Empresa;Construccion;SI;Renault;Camioneta;0;104683,9322;176,6895645;2022;8,037928808;4851,167922;Negro
261;17/9/2023;Tucuman;Empresa;Transporte;No;Chevrolet;Auto;207128;54443,7834;142,0260069;2022;19,64366086;2534,167959;Negro
262;27/2/2022;Mendoza;Empresa;Comercial;SI;Ford;Trafic;0;42193,02113;100,4910674;2022;23,10503481;1429,786313;Negro
263;6/10/2022;Cordoba;Particular;NA;No;Chevrolet;Moto;31986;30808,77401;164,3124148;2012;12,61108854;1220,657286;Negro
264;3/10/2023;Mendoza;Particular;NA;SI;Toyota;Camioneta;0;96833,11957;103,0658107;2023;9,223311803;4680,010925;Negro
265;18/4/2022;Buenos Aires;Particular;NA;SI;Ford;Camion;0;106499,6708;119,6829771;2022;22,37390841;4899,091787;Negro
266;25/12/2022;Salta;Particular;NA;No;Fiat;Auto;266624;34490,09854;110,1859684;2012;12,70353077;2507,208456;Negro
267;27/4/2022;Buenos Aires;Particular;NA;No;Volkswagen;Camioneta;28192;83909,62329;105,8051303;2012;23,87418678;4161,647071;Negro
268;31/7/2023;Santa Fe;Particular;NA;No;Chevrolet;Auto;10638;71268,67109;118,2142061;2022;10,63782508;1234,497131;Negro
269;25/12/2023;Buenos Aires;Empresa;Comercial;SI;Chevrolet;Auto;0;71957,23763;180,0814528;2023;14,82444144;1682,09455;Negro
270;10/4/2022;Buenos Aires;Particular;NA;No;Toyota;Auto;6110;57574,83737;154,7461286;2012;22,20470405;3825,292181;Negro
271;3/8/2023;Cordoba;Particular;NA;SI;Toyota;Auto;0;63688,11715;157,3475488;2023;8,18901417;4124,019744;Negro
272;4/2/2023;Buenos Aires;Empresa;Servicios;SI;Renault;Auto;0;5176,711823;151,0162217;2023;24,4344205;3744,065947;Negro
273;21/4/2022;Buenos Aires;Particular;NA;No;Toyota;Trafic;142181;36328,57993;121,9995543;2012;12,67109436;1952,75158;Negro
274;5/7/2023;Buenos Aires;Particular;NA;No;Renault;Auto;172387;9654,990788;183,8997644;2022;13,91975321;1933,920947;Negro
275;5/10/2023;Buenos Aires;Particular;NA;SI;Ford;Camion;0;52877,8417;144,0167019;2023;15,78068543;3909,68241;Negro
276;24/9/2023;Santa Fe;Empresa;Transporte;No;Ford;Auto;277452;40861,73102;166,611724;2022;5,628234775;4899,62401;Negro
277;14/7/2022;Buenos Aires;Particular;NA;No;Chevrolet;Auto;167587;10989,0621;150,9130195;2012;7,560132843;2245,197873;Negro
278;5/8/2023;Cordoba;Particular;NA;No;Nissan;Auto;270348;49555,57561;159,6852311;2022;8,38057322;784,6591281;Negro
279;1/4/2022;Buenos Aires;Empresa;Servicios;No;Volkswagen;Auto;59166;47765,87624;194,1399136;2012;16,27982894;3446,101946;Negro
280;10/8/2023;Cordoba;Particular;NA;No;Fiat;Auto;292628;30753,39981;130,725383;2019;18,53330344;683,6379699;Negro
281;30/8/2023;Entre Rios;Particular;NA;No;Volkswagen;Trafic;243370;49897,79469;170,7319146;2019;13,78547426;2425,582733;Negro
282;19/6/2022;Tucuman;Particular;NA;No;Toyota;Auto;23643;49149,72501;106,0837207;2012;5,85322461;1347,300679;Negro
283;21/2/2023;Buenos Aires;Empresa;Transporte;No;Volkswagen;SUV;19292;79129,62939;198,1264881;2019;10,94189327;1925,343936;Negro
284;8/7/2023;Santa Fe;Particular;NA;No;Ford;Auto;212786;76658,50926;106,1967883;2019;20,07512699;4650,027233;Negro
285;26/6/2022;Tucuman;Particular;NA;No;Volkswagen;Auto;209012;41089,90673;118,8787456;2012;5,687475062;4327,563655;Negro
286;7/1/2022;Cordoba;Empresa;Transporte;No;Chevrolet;Auto;238575;37200,37254;139,643821;2012;9,002408033;4916,848952;Negro
287;29/3/2023;Buenos Aires;Particular;NA;No;Fiat;Camioneta;120610;51380,31465;118,4028679;2019;19,02960426;4374,12305;Negro
288;14/8/2022;Cordoba;Empresa;Construccion;No;Chevrolet;Trafic;75201;103772,1775;139,8862026;2012;17,43470545;4164,570916;Negro
289;25/9/2022;Santa Fe;Particular;NA;SI;Fiat;Camioneta;0;110255,7351;155,4001334;2022;20,33800087;3258,955605;Negro
290;7/8/2023;Buenos Aires;Empresa;Produccion;No;Mercedes-Benz;Trafic;151272;72673,36812;129,2576322;2019;21,91813198;3549,268357;Negro
291;2/4/2023;Santa Fe;Empresa;Transporte;No;Ford;Moto;251120;38829,16976;173,2888093;2019;20,60362217;2112,898845;Negro
292;22/6/2023;Santa Fe;Particular;NA;SI;Nissan;Trafic;0;109017,6627;185,7339738;2023;13,01678315;896,3158803;Negro
293;19/1/2023;Buenos Aires;Particular;NA;No;Toyota;Auto;189672;7409,180624;191,5270514;2019;16,10842494;4945,487499;Negro
294;27/4/2023;Santa Fe;Empresa;Transporte;No;Renault;Camioneta;103438;62332,01325;111,9490257;2019;5,47875398;1211,966421;Negro
295;26/3/2022;Buenos Aires;Particular;NA;No;Mercedes-Benz;Trafic;253322;26033,26453;155,3574848;2012;22,39406567;1335,917349;Negro
296;23/10/2022;Buenos Aires;Particular;NA;No;Volkswagen;Auto;76974;42031,80357;126,1249583;2012;21,9483266;812,6938879;Negro
297;13/1/2022;Tucuman;Empresa;Produccion;No;Mercedes-Benz;Camioneta;206122;39441,72526;101,2546468;2012;22,05777453;4074,812976;Negro
298;17/7/2023;Buenos Aires;Empresa;Comercial;SI;Chevrolet;SUV;0;21345,64622;164,2853383;2023;17,96847089;819,3386906;Negro
299;27/3/2022;Misiones;Particular;NA;SI;Renault;Trafic;0;60814,57496;185,5592331;2022;22,65073235;2132,779608;Negro
300;11/6/2022;Buenos Aires;Particular;NA;No;Ford;Auto;112703;41892,10964;102,5631493;2012;18,88663619;3736,764772;Negro
301;25/6/2022;Santa Fe;Empresa;Comercial;No;Mercedes-Benz;Moto;233331;76346,43693;137,885601;2013;6,832413261;666,1191775;Negro
302;30/4/2022;Santa Fe;Empresa;Transporte;No;Nissan;Auto;223759;32374,5833;184,3439008;2013;5,328121016;4148,797392;Negro
303;28/10/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;299561;13902,02067;165,3158027;2018;9,296229905;1016,556425;Negro
304;16/5/2022;Buenos Aires;Empresa;Construccion;SI;Fiat;Moto;0;75374,21818;123,7568919;2022;17,14132274;649,624025;Negro
305;29/12/2022;Santa Fe;Particular;NA;SI;Fiat;Auto;0;74534,39192;129,3393313;2022;18,45536801;1899,249249;Negro
306;3/9/2022;Entre Rios;Particular;NA;No;Volkswagen;Moto;36906;68758,74634;118,2345556;2013;16,15237765;4326,244625;Negro
307;30/4/2022;Misiones;Particular;NA;No;Volkswagen;Camioneta;234218;78903,39601;153,5876193;2013;24,11097957;590,0641165;Negro
308;18/12/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;SUV;238627;45937,47852;135,3088106;2018;21,59988251;3277,062766;Negro
309;7/4/2023;Tucuman;Empresa;Comercial;No;Ford;Camioneta;140854;91160,73087;199,5583488;2018;18,12347105;541,0113423;Negro
310;16/5/2023;Entre Rios;Particular;NA;No;Volkswagen;Camioneta;259266;52962,43201;101,89581;2018;22,27988077;687,6909364;Negro
311;16/12/2023;Buenos Aires;Particular;NA;No;Chevrolet;Camion;198774;90352,4491;155,1088092;2018;16,55995241;1197,423721;Negro
312;24/4/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;102999;39310,8355;146,3120908;2013;12,09492722;2648,842801;Negro
313;15/8/2022;Buenos Aires;Empresa;Produccion;No;Volkswagen;Auto;215151;34693,62692;126,5412712;2013;8,013543749;1250,342191;Negro
314;5/5/2022;Buenos Aires;Particular;NA;No;Chevrolet;Auto;108993;79841,89947;163,5681507;2013;14,49060829;2649,990664;Negro
315;18/6/2023;Buenos Aires;Particular;NA;SI;Ford;Camioneta;0;32996,85311;114,1450876;2023;22,37054536;4681,046851;Negro
316;24/11/2022;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Auto;0;7738,089001;182,5449326;2022;10,24502066;1093,949117;Negro
317;10/2/2023;Salta;Particular;NA;No;Ford;Camioneta;38709;69126,61314;141,2380294;2018;24,00506764;1015,201077;Negro
318;29/12/2022;Santa Fe;Empresa;Servicios;SI;Chevrolet;Camioneta;0;87445,63615;124,9288845;2022;16,20584063;2627,237191;Negro
319;14/6/2022;Santa Fe;Particular;NA;No;Volkswagen;Camioneta;83129;90814,3225;122,9926055;2013;17,15844827;2648,611005;Negro
320;22/9/2022;Santa Fe;Particular;NA;No;Chevrolet;Camion;58179;93661,8539;125,9344279;2013;12,76486758;1461,011257;Negro
321;13/10/2023;Entre Rios;Particular;NA;No;Toyota;Camion;31601;90223,53396;140,5393113;2018;24,38844148;1903,937317;Negro
322;28/8/2023;Santa Fe;Empresa;Transporte;No;Fiat;Camion;115870;25764,76934;108,9125126;2018;12,43727715;575,7625662;Negro
323;1/12/2022;Buenos Aires;Particular;NA;SI;Fiat;Auto;0;79815,43155;101,1414899;2022;22,41634352;4554,103887;Negro
324;15/4/2023;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Auto;0;27856,89567;164,9218235;2023;23,09227874;3345,627431;Negro
325;24/4/2023;Mendoza;Empresa;Construccion;No;Ford;Trafic;130957;62098,24937;122,6210423;2018;5,967225212;3727,363975;Negro
326;26/3/2022;Buenos Aires;Particular;NA;SI;Toyota;Camion;0;84604,629;154,1884704;2022;5,15580391;1176,735725;Negro
327;15/8/2022;Mendoza;Empresa;Produccion;No;Mercedes-Benz;Camioneta;264870;85419,28519;123,3764865;2014;9,846813519;1578,211346;Negro
328;28/1/2023;Santa Fe;Empresa;Transporte;No;Fiat;Auto;160265;36912,54049;194,607445;2018;20,47825932;4288,836544;Negro
329;13/4/2023;Buenos Aires;Particular;NA;No;Ford;Auto;89915;66567,44731;133,8690522;2018;6,089219341;4346,794839;Negro
330;26/10/2023;Santa Fe;Particular;NA;No;Chevrolet;Auto;287586;58697,72691;153,2579692;2018;11,19233009;3430,309541;Negro
331;28/9/2023;Santa Fe;Empresa;Transporte;No;Fiat;Auto;252566;52459,73428;194,5166231;2018;18,56088549;740,8899153;Negro
332;15/12/2022;Cordoba;Particular;NA;SI;Chevrolet;Camioneta;0;61715,90553;145,8828615;2022;23,85591633;954,68944;Negro
333;27/9/2023;Mendoza;Empresa;Servicios;SI;Chevrolet;Auto;0;78140,90507;178,8799426;2023;19,80706482;4664,682901;Negro
334;8/9/2023;Mendoza;Particular;NA;SI;Mercedes-Benz;Auto;0;52651,8641;155,7685395;2023;20,81832435;3877,38758;Negro
335;8/1/2022;Buenos Aires;Particular;NA;No;Renault;Camion;255162;117105,8813;146,3848885;2014;17,81810217;1128,183417;Negro
336;18/10/2023;Mendoza;Particular;NA;No;Chevrolet;Camioneta;23512;111011,3189;185,7343502;2018;19,08322996;2218,740606;Negro
337;1/12/2023;Santa Fe;Particular;NA;No;Nissan;Moto;42695;54760,66702;121,1729946;2018;16,77463949;3822,292792;Negro
338;19/6/2023;Buenos Aires;Particular;NA;No;Fiat;Auto;154927;36707,72693;102,4806023;2018;22,66402863;2500,662572;Negro
339;28/4/2022;Mendoza;Empresa;Transporte;No;Mercedes-Benz;Auto;48306;21879,12087;145,2746309;2014;5,969826507;1321,253558;Negro
340;21/5/2023;Santa Fe;Particular;NA;SI;Nissan;SUV;0;38307,66908;123,6394349;2023;22,89999247;2411,429937;Negro
341;23/9/2022;Santa Fe;Particular;NA;SI;Toyota;SUV;0;44820,44915;129,1248473;2022;12,71817156;1274,014474;Negro
342;10/8/2022;Cordoba;Particular;NA;No;Chevrolet;Camion;290899;67954,81287;177,1968965;2014;9,34506256;3061,96864;Negro
343;17/11/2023;Salta;Particular;NA;No;Renault;Camioneta;25713;51268,23452;115,2072098;2018;13,12303899;2560,774029;Negro
344;13/2/2023;Santa Fe;Particular;NA;SI;Volkswagen;Camion;0;55255,5247;134,139745;2023;11,04745371;2534,76409;Negro
345;8/4/2022;Misiones;Particular;NA;No;Nissan;Trafic;101647;109572,6067;121,6159743;2014;6,076021582;3512,552969;Negro
346;16/11/2023;Buenos Aires;Particular;NA;No;Chevrolet;Camion;176136;41592,32152;164,6125034;2018;13,88019672;1216,038672;Negro
347;12/4/2022;Cordoba;Particular;NA;SI;Nissan;Auto;0;42309,35856;190,8519095;2022;18,41601747;3321,84518;Negro
348;8/12/2022;Buenos Aires;Particular;NA;SI;Nissan;Auto;0;15941,93254;153,7877871;2022;20,0512526;1580,415297;Negro
349;20/11/2022;Buenos Aires;Particular;NA;No;Fiat;SUV;192307;74105,85012;141,0522064;2014;23,68788333;3125,906399;Negro
350;1/12/2022;Cordoba;Particular;NA;No;Chevrolet;Camioneta;88480;42915,09538;126,5104303;2014;16,90561304;823,6912525;Negro
351;30/10/2022;Santa Fe;Particular;NA;No;Fiat;Auto;161425;12171,75609;199,3575925;2014;12,85003916;1624,217392;Negro
352;25/4/2023;Santa Fe;Particular;NA;No;Fiat;Camioneta;38067;80498,16439;120,0457246;2018;23,79476313;2063,239874;Negro
353;21/1/2023;Cordoba;Empresa;Comercial;No;Volkswagen;Moto;133067;29679,68228;193,9118462;2018;21,57251598;3318,817914;Negro
354;4/11/2022;Entre Rios;Particular;NA;No;Mercedes-Benz;Auto;6296;43994,42896;189,5846294;2014;17,502055;2083,072272;Negro
355;10/10/2023;Santa Fe;Particular;NA;SI;Volkswagen;Auto;0;23308,10664;134,2433922;2023;10,06531785;2351,314612;Negro
356;6/8/2022;Buenos Aires;Particular;NA;SI;Renault;Trafic;0;87028,21416;183,4729179;2022;21,5274394;2036,445529;Negro
357;1/8/2023;Mendoza;Particular;NA;No;Nissan;Moto;84082;74334,08288;104,0652683;2018;10,45854361;1453,181934;Negro
358;5/6/2022;Santa Fe;Particular;NA;SI;Nissan;Auto;0;7144,622493;176,9679044;2022;17,77462955;3106,982691;Negro
359;13/6/2022;Santa Fe;Particular;NA;No;Volkswagen;SUV;186313;32032,09843;114,9540452;2014;6,969052744;2911,626706;Negro
360;5/4/2022;Mendoza;Particular;NA;SI;Volkswagen;Camioneta;0;108665,0299;196,0507044;2022;12,21803956;4087,459347;Negro
361;24/1/2023;Mendoza;Particular;NA;No;Volkswagen;Moto;132239;74755,22006;170,2719868;2018;9,895246284;745,6268686;Negro
362;16/3/2022;Mendoza;Particular;NA;SI;Volkswagen;Trafic;0;108393,3197;136,8370111;2022;20,15397474;4693,459357;Negro
363;28/10/2023;Buenos Aires;Empresa;Transporte;SI;Toyota;Camioneta;0;78617,01514;103,4565053;2023;10,84770143;1675,86631;Negro
364;26/5/2022;Santa Fe;Particular;NA;No;Volkswagen;Auto;5542;40357,90783;118,6174163;2014;14,63591061;919,9326482;Negro
365;21/4/2023;Buenos Aires;Particular;NA;SI;Toyota;Camioneta;0;82818,01921;146,4659925;2023;16,40596963;1461,292639;Negro
366;8/8/2023;Santa Fe;Particular;NA;No;Chevrolet;Camion;42002;37263,02309;158,4654588;2018;15,88992264;2668,864474;Negro
367;25/1/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Camion;119757;101676,8121;108,1202187;2018;9,135673232;4194,547769;Negro
368;9/5/2023;Santa Fe;Particular;NA;SI;Renault;Auto;0;62186,25697;196,318781;2023;20,09628429;4897,071914;Negro
369;15/5/2023;Mendoza;Empresa;Transporte;SI;Toyota;Moto;0;26737,42299;156,3285343;2023;20,88007746;3495,330797;Negro
370;14/10/2023;Misiones;Particular;NA;SI;Ford;Moto;0;12681,16242;165,5906358;2023;15,28033869;2540,033849;Negro
371;18/4/2022;Tucuman;Particular;NA;No;Nissan;Camioneta;217571;111270,1683;160,1417972;2014;6,467946236;4790,904695;Negro
372;3/8/2022;Cordoba;Empresa;Transporte;No;Toyota;Auto;196450;47012,70841;190,8542897;2014;14,14128235;1465,696929;Negro
